Ingredient_ID,Ingredient_Name,Ingredient_Lower,Category,Subcategory,Is_Vegetarian,Is_Vegan,Is_Gluten_Free,Common_Usage,Shelf_Life,Storage_Type,Typical_Unit,Hindi_Name,Regional_Names,Nutrition_Highlight,Allergen_Info,Season_Available,Price_Range,Substitutes,Common_Pairings,Cooking_Method,Taste_Profile,Notes,Cuisine_Origin
ING_1148,Beef Fat,beef fat,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1149,Duck Fat,duck fat,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1150,Chicken Fat,chicken fat,Oils & Fats,,No,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1151,Schmaltz,schmaltz,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1152,Suet,suet,Oils & Fats,,Yes,Yes,Yes,Used in Indian oils & fats,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Oils & Fats category,Indian
ING_1153,White Sugar,white sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1154,Granulated Sugar,granulated sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1155,Caster Sugar,caster sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1156,Superfine Sugar,superfine sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1157,Powdered Sugar,powdered sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1158,Confectioners Sugar,confectioners sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1159,Icing Sugar,icing sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1160,Brown Sugar,brown sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1161,Light Brown Sugar,light brown sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1162,Dark Brown Sugar,dark brown sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1163,Demerara Sugar,demerara sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1164,Turbinado Sugar,turbinado sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1165,Muscovado Sugar,muscovado sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1166,Raw Sugar,raw sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1167,Organic Sugar,organic sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1168,Jaggery,jaggery,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1169,Gur,gur,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1170,Palm Jaggery,palm jaggery,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1171,Date Palm Jaggery,date palm jaggery,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1172,Coconut Sugar,coconut sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1173,Palm Sugar,palm sugar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1174,Honey,honey,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1175,Raw Honey,raw honey,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1176,Wildflower Honey,wildflower honey,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1177,Manuka Honey,manuka honey,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1178,Maple Syrup,maple syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1179,Pure Maple Syrup,pure maple syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1180,Agave Nectar,agave nectar,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1181,Molasses,molasses,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1182,Blackstrap Molasses,blackstrap molasses,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1183,Corn Syrup,corn syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1184,Golden Syrup,golden syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1185,Rice Syrup,rice syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1186,Barley Malt Syrup,barley malt syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1187,Date Syrup,date syrup,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1188,Stevia,stevia,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1189,Monk Fruit Sweetener,monk fruit sweetener,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1190,Erythritol,erythritol,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1191,Xylitol,xylitol,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1192,Artificial Sweetener,artificial sweetener,Sweeteners,,Yes,Yes,Yes,Used in Indian sweeteners,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Sweeteners category,Indian
ING_1193,All Purpose Flour,all purpose flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1194,Maida,maida,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1195,Whole Wheat Flour,whole wheat flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1196,Atta,atta,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1197,Bread Flour,bread flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1198,Cake Flour,cake flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1199,Pastry Flour,pastry flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1200,Durum Flour,durum flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1201,Semolina Flour,semolina flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1202,Rava,rava,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1203,Sooji,sooji,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1204,Whole Grain Flour,whole grain flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1205,Sprouted Wheat Flour,sprouted wheat flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1206,Wheat Gluten,wheat gluten,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1207,Vital Wheat Gluten,vital wheat gluten,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1208,Rice Flour,rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1209,White Rice Flour,white rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1210,Brown Rice Flour,brown rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1211,Glutinous Rice Flour,glutinous rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1212,Sticky Rice Flour,sticky rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1213,Rice Powder,rice powder,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1214,Ground Rice,ground rice,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1215,Sweet Rice Flour,sweet rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1216,Idli Rice Flour,idli rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1217,Dosa Rice Flour,dosa rice flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1218,Chickpea Flour,chickpea flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1219,Besan,besan,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1220,Gram Flour,gram flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1221,Chana Flour,chana flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1222,Urad Dal Flour,urad dal flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1223,Moong Dal Flour,moong dal flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1224,Toor Dal Flour,toor dal flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1225,Masoor Dal Flour,masoor dal flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1226,Lentil Flour,lentil flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1227,Pea Flour,pea flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1228,Bajra Flour,bajra flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1229,Pearl Millet Flour,pearl millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1230,Ragi Flour,ragi flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1231,Finger Millet Flour,finger millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1232,Jowar Flour,jowar flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1233,Sorghum Flour,sorghum flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1234,Foxtail Millet Flour,foxtail millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1235,Little Millet Flour,little millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1236,Barnyard Millet Flour,barnyard millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1237,Kodo Millet Flour,kodo millet flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1238,Almond Flour,almond flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1239,Almond Meal,almond meal,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1240,Coconut Flour,coconut flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1241,Peanut Flour,peanut flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1242,Cashew Flour,cashew flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1243,Hazelnut Flour,hazelnut flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1244,Walnut Flour,walnut flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1245,Pistachio Flour,pistachio flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1246,Chestnut Flour,chestnut flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1247,Acorn Flour,acorn flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1248,Corn Flour,corn flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1249,Cornmeal,cornmeal,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1250,Masa Harina,masa harina,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1251,Tapioca Flour,tapioca flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1252,Cassava Flour,cassava flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1253,Arrowroot Flour,arrowroot flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1254,Potato Flour,potato flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1255,Potato Starch,potato starch,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1256,Sweet Potato Flour,sweet potato flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1257,Banana Flour,banana flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1258,Plantain Flour,plantain flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1259,Buckwheat Flour,buckwheat flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1260,Amaranth Flour,amaranth flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1261,Quinoa Flour,quinoa flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1262,Teff Flour,teff flour,Flours,,Yes,Yes,Yes,Used in Indian flours,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Flours category,Indian
ING_1263,Raisins,raisins,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1264,Golden Raisins,golden raisins,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1265,Sultanas,sultanas,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1266,Currants,currants,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1267,Black Raisins,black raisins,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1268,Dried Dates,dried dates,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1269,Medjool Dates,medjool dates,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1270,Deglet Noor Dates,deglet noor dates,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1271,Dried Figs,dried figs,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1272,Dried Apricots,dried apricots,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1273,Dried Peaches,dried peaches,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1274,Dried Pears,dried pears,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1275,Dried Apples,dried apples,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1276,Dried Mango,dried mango,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1277,Dried Papaya,dried papaya,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1278,Dried Pineapple,dried pineapple,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1279,Dried Banana,dried banana,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1280,Banana Chips,banana chips,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1281,Dried Coconut,dried coconut,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1282,Dried Jackfruit,dried jackfruit,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1283,Dried Cranberries,dried cranberries,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
ING_1284,Craisins,craisins,Dried Fruits,,Yes,Yes,Yes,Used in Indian dried fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Dried Fruits category,Indian
